Date,Open,High,Low,Close,Adj Close,Volume
2019-11-05,127.457001,127.514000,126.447998,127.455002,127.455002,0
2019-11-06,127.934998,128.261993,126.523003,127.917999,127.917999,0
2019-11-07,128.608994,128.699005,126.273003,128.613998,128.613998,0
2019-11-08,127.883003,128.468994,126.088997,127.883003,127.883003,0
2019-11-11,128.283005,128.436996,126.585999,128.261002,128.261002,0
2019-11-12,128.356995,128.386993,126.641998,128.356003,128.356003,0
2019-11-13,127.100998,127.704002,126.942001,127.095001,127.095001,0
2019-11-14,127.494003,127.941002,127.473000,127.494003,127.494003,0
2019-11-15,129.737000,129.757004,127.142998,129.751999,129.751999,0
2019-11-18,127.290001,127.646004,126.742996,127.292999,127.292999,0
2019-11-19,127.488998,127.950996,127.325996,127.486000,127.486000,0
2019-11-20,127.972000,128.298004,127.536003,128.003998,128.003998,0
2019-11-21,129.363007,129.563004,127.490997,129.369003,129.369003,0
2019-11-22,129.615005,129.994003,127.694000,129.593002,129.593002,0
2019-11-25,129.526001,129.578003,127.313004,129.514999,129.514999,0
2019-11-26,129.026001,129.341003,127.042000,129.031006,129.031006,0
2019-11-27,129.022995,129.087997,127.029999,129.020996,129.020996,0
2019-11-28,128.822006,128.835999,126.660004,128.837006,128.837006,0
2019-11-29,126.638000,128.764999,126.572998,126.636002,126.636002,0
2019-12-02,126.614998,127.102997,126.357002,126.605003,126.605003,0
2019-12-03,129.548996,130.028000,126.646004,129.542999,129.542999,0
2019-12-04,129.735001,129.912003,127.359001,129.744995,129.744995,0
2019-12-05,128.593002,128.649002,127.135002,128.595993,128.595993,0
2019-12-06,128.442993,129.139008,127.143997,128.445007,128.445007,0
2019-12-09,129.102005,129.209000,127.228996,129.085007,129.085007,0
2019-12-10,128.975006,128.992004,127.041000,128.975006,128.975006,0
2019-12-11,128.776993,128.949997,126.811996,128.772995,128.772995,0
2019-12-12,128.755005,128.845001,126.596001,128.755997,128.755997,0
2019-12-13,127.342003,127.505997,125.417000,127.306999,127.306999,0
2019-12-16,127.650002,127.685997,125.982002,127.630997,127.630997,0
2019-12-17,127.863998,127.942001,125.635002,127.836998,127.836998,0
2019-12-18,127.649002,127.723999,125.634003,127.654999,127.654999,0
2019-12-19,127.489998,127.848999,125.541000,127.487999,127.487999,0
2019-12-20,127.801003,128.283997,125.875999,127.805000,127.805000,0
2019-12-23,127.469002,127.640999,125.650002,127.470001,127.470001,0
2019-12-24,127.575996,127.621002,125.628998,127.612000,127.612000,0
2019-12-25,127.608002,127.681999,124.967003,127.566002,127.566002,0
2019-12-26,125.570999,127.292999,125.250999,125.568001,125.568001,0
2019-12-27,127.244003,127.469002,124.722000,127.363998,127.363998,0
2019-12-30,127.390999,127.916000,125.097000,127.384003,127.384003,0
2019-12-31,127.843002,128.007996,125.873001,127.837997,127.837997,0
2020-01-01,125.888000,126.584000,125.774002,125.884003,125.884003,0
2020-01-02,125.893997,128.679001,125.674004,125.908997,125.908997,0
2020-01-03,127.910004,129.188995,126.281998,127.905998,127.905998,0
2020-01-06,129.057007,129.057007,126.080002,129.048004,129.048004,0
2020-01-07,128.123001,128.177002,126.081001,128.110992,128.110992,0
2020-01-08,128.330994,128.641006,125.846001,128.306000,128.306000,0
2020-01-09,127.335999,127.335999,124.501999,127.358002,127.358002,0
2020-01-10,126.273003,126.313004,123.436996,126.260002,126.260002,0
2020-01-13,123.471001,123.484001,122.217003,123.456001,123.456001,0
2020-01-14,124.234001,124.245003,121.983002,124.247002,124.247002,0
2020-01-15,124.397003,124.397003,122.271004,124.411003,124.411003,0
2020-01-16,124.356003,124.379997,121.929001,124.353996,124.353996,0
2020-01-17,123.616997,123.651001,121.904999,123.596001,123.596001,0
2020-01-20,122.073997,122.236000,121.817001,122.087997,122.087997,0
2020-01-21,121.732002,124.421997,121.720001,121.731003,121.731003,0
2020-01-22,124.231003,124.464996,122.032997,124.242996,124.242996,0
2020-01-23,124.158997,124.403000,122.290001,124.169998,124.169998,0
2020-01-24,124.205002,125.449997,121.903000,124.226997,124.226997,0
2020-01-27,126.010002,126.010002,121.223000,126.028000,126.028000,0
2020-01-28,121.295998,123.379997,121.165001,121.302002,121.302002,0
2020-01-29,124.658997,124.929001,122.876999,124.653999,124.653999,0
2020-01-30,124.902000,125.002998,122.952003,124.907997,124.907997,0
2020-01-31,125.282997,125.347000,123.032997,125.321999,125.321999,0
2020-02-03,125.848000,125.870003,123.297997,125.850998,125.850998,0
2020-02-04,124.615997,125.390999,123.652000,124.609001,124.609001,0
2020-02-05,125.196999,125.411003,122.694000,125.209000,125.209000,0
2020-02-06,124.473999,124.500000,121.982002,124.464996,124.464996,0
2020-02-07,122.176003,124.532997,122.164001,122.166000,122.166000,0
2020-02-10,124.724998,124.989998,122.545998,124.694000,124.694000,0
2020-02-11,124.754997,124.792999,122.332001,124.741997,124.741997,0
2020-02-12,124.338997,124.443001,122.056000,124.339996,124.339996,0
2020-02-13,122.846001,123.210999,122.625000,122.843002,122.843002,0
2020-02-14,124.612999,124.710999,122.369003,124.612999,124.612999,0
2020-02-17,124.515999,124.602997,122.265999,124.486000,124.486000,0
2020-02-18,124.261002,124.522003,122.462997,124.263000,124.263000,0
2020-02-19,124.245003,124.268997,121.611000,124.242996,124.242996,0
2020-02-20,122.838997,122.954002,120.087997,122.822998,122.822998,0
2020-02-21,122.375999,122.403999,120.481003,122.391998,122.391998,0
2020-02-24,123.553001,124.528000,121.202003,123.543999,123.543999,0
2020-02-25,125.264999,126.108002,122.635002,125.251999,125.251999,0
2020-02-26,125.612000,125.863998,123.138000,125.638000,125.638000,0
2020-02-27,126.225998,126.250999,123.891998,126.245003,126.245003,0
2020-02-28,127.781998,131.237000,125.844002,127.757004,127.757004,0
2020-03-02,129.462006,130.703995,129.000000,129.425003,129.425003,0
2020-03-03,131.839996,133.839996,13.276600,13.172300,13.172300,0
2020-03-04,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-05,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-06,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-09,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-10,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-11,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-12,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-13,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-16,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-17,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-18,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-19,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-20,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-23,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-24,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-25,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-26,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-27,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-30,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-03-31,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-01,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-02,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-03,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-06,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-07,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-08,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-09,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-10,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-13,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-14,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-15,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-16,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-17,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-20,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-21,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-22,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-23,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-24,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-27,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-28,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-29,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-04-30,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-01,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-04,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-05,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-06,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-07,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-08,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-11,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-12,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-13,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-14,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-15,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-18,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-19,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-20,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-21,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-22,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-25,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-26,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-27,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-28,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-05-29,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-01,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-02,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-03,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-04,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-05,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-08,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-09,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-10,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-11,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-12,133.061005,133.061005,133.061005,133.839996,133.839996,0
2020-06-15,130.873001,131.108994,129.141006,130.899002,130.899002,0
2020-06-16,130.123993,131.490997,128.147003,130.117996,130.117996,0
2020-06-17,130.572998,131.856003,129.128998,130.533005,130.533005,0
2020-06-18,131.949005,132.115997,129.445007,131.938995,131.938995,0
2020-06-19,130.869003,131.268005,129.505005,130.835999,130.835999,0
2020-06-22,131.552002,131.606995,129.686005,131.569000,131.569000,0
2020-06-23,131.701004,131.996002,129.485992,131.649994,131.649994,0
2020-06-24,132.595993,132.595993,130.533997,132.550995,132.550995,0
2020-06-25,131.869003,132.130997,130.076996,131.854996,131.854996,0
2020-06-26,131.623993,131.778000,130.153000,131.608002,131.608002,0
2020-06-29,131.843994,131.975998,130.048996,131.893005,131.893005,0
2020-06-30,131.556000,131.608994,129.720001,131.535004,131.535004,0
2020-07-01,131.429001,131.746002,129.770996,131.417999,131.417999,0
2020-07-02,132.147003,132.192993,129.834000,132.154007,132.154007,0
2020-07-03,133.028000,133.192001,132.186005,133.033997,133.033997,0
2020-07-06,132.820999,132.845001,131.921997,132.822998,132.822998,0
2020-07-07,132.328003,133.063995,131.910995,132.320999,132.320999,0
2020-07-08,132.397003,133.860992,131.507004,132.365997,132.365997,0
2020-07-09,133.774002,134.319000,131.417007,133.746002,133.746002,0
2020-07-10,133.483994,133.882996,132.988007,133.492004,133.492004,0
2020-07-13,132.919006,133.153000,132.125000,132.925003,132.925003,0
2020-07-14,133.970001,134.046997,131.934998,133.988007,133.988007,0
2020-07-15,133.895004,135.093002,132.253006,133.901993,133.901993,0
2020-07-16,136.235992,136.330994,134.167999,136.214996,136.214996,0
2020-07-17,135.653000,135.824997,134.229004,135.638000,135.638000,0
2020-07-20,136.492996,136.606995,134.701004,136.429001,136.429001,0
2020-07-21,137.084000,137.356003,135.464005,137.093002,137.093002,0
2020-07-22,136.895996,136.960007,134.244003,136.916000,136.916000,0
2020-07-23,136.953995,136.953995,134.167007,13.650900,13.650900,0
2020-07-24,136.492004,136.792999,134.621994,136.479004,136.479004,0
2020-07-27,137.091003,137.106003,134.923996,137.091003,137.091003,0
2020-07-28,137.391006,138.365005,135.477005,137.410004,137.410004,0
2020-07-29,137.768005,137.938995,136.102005,137.776993,137.776993,0
2020-07-30,137.684998,137.768997,135.998001,137.701004,137.701004,0
2020-07-31,138.326996,138.597000,136.171005,138.306000,138.306000,0
2020-08-03,137.817993,138.016998,135.615997,137.826004,137.826004,0
2020-08-04,137.130005,137.589996,135.389008,137.098999,137.098999,0
2020-08-05,137.052002,137.149994,135.352997,137.029007,137.029007,0
2020-08-06,135.556000,136.647003,135.274002,135.535004,135.535004,0
2020-08-07,137.988007,138.722000,135.966003,137.970001,137.970001,0
2020-08-10,136.794998,138.078003,135.981003,136.794998,136.794998,0
2020-08-11,137.735001,137.735001,135.526001,137.712006,137.712006,0
2020-08-12,137.317001,137.317993,135.720001,137.259995,137.259995,0
2020-08-13,137.356995,137.406998,135.526001,137.350006,137.350006,0
2020-08-14,137.210007,137.339996,136.677002,137.195007,137.195007,0
2020-08-17,136.526993,137.936996,136.369003,136.518005,136.518005,0
2020-08-18,138.720001,138.927002,137.488007,138.703003,138.703003,0
2020-08-19,138.705994,138.834000,138.162003,138.660995,138.660995,0
2020-08-20,138.509995,138.938995,137.481995,138.516998,138.516998,0
2020-08-21,137.580994,138.563004,137.455994,137.606995,137.606995,0
2020-08-24,137.722000,137.962997,136.666000,137.716003,137.716003,0
2020-08-25,137.013000,137.087997,135.621002,137.016998,137.016998,0
2020-08-26,135.703995,136.507004,135.483002,135.714005,135.714005,0
2020-08-27,136.432999,136.621002,135.679001,136.442993,136.442993,0
2020-08-28,135.444000,137.214996,134.718994,135.487000,135.487000,0
2020-08-31,136.593994,136.979004,135.041000,136.593994,136.593994,0
2020-09-01,135.354996,136.149002,134.917007,135.345993,135.345993,0
2020-09-02,136.550003,137.457993,136.453003,136.518997,136.518997,0
2020-09-03,137.212997,137.744003,136.664001,137.169998,137.169998,0
2020-09-04,137.091003,137.593994,136.707993,137.113998,137.113998,0
2020-09-07,138.781006,138.826004,136.778000,138.772003,138.772003,0
2020-09-08,136.843994,137.873993,136.843002,136.820999,136.820999,0
2020-09-09,140.020996,140.117996,136.598007,140.024002,140.024002,0
2020-09-10,139.074005,139.098007,136.477005,139.078995,139.078995,0
2020-09-11,139.968002,139.990997,137.608002,139.987000,139.987000,0
2020-09-14,139.985992,140.330994,138.503998,140.001007,140.001007,0
2020-09-15,140.464005,141.242004,138.647995,140.451004,140.451004,0
2020-09-16,140.830002,141.863998,139.253998,140.828003,140.828003,0
2020-09-17,141.026001,141.531998,139.343994,141.007996,141.007996,0
2020-09-18,141.498001,142.156006,138.949997,141.516006,141.516006,0
2020-09-21,140.798004,141.973007,138.802002,140.809006,140.809006,0
2020-09-22,140.434006,140.893005,138.841003,140.388000,140.388000,0
2020-09-23,140.300003,140.578995,139.065994,140.354004,140.354004,0
2020-09-24,140.501999,140.526993,139.024002,140.554001,140.554001,0
2020-09-25,140.776993,141.242996,138.908997,140.789993,140.789993,0
2020-09-28,140.492004,141.001007,139.033005,140.487000,140.487000,0
2020-09-29,140.662003,140.789001,138.679993,140.658005,140.658005,0
2020-09-30,140.431000,140.431000,138.393005,140.436996,140.436996,0
2020-10-01,140.585007,140.598007,138.421005,140.580994,140.580994,0
2020-10-02,140.373001,141.128998,138.740997,140.378998,140.378998,0
2020-10-05,140.485001,140.544998,137.768997,140.505005,140.505005,0
2020-10-06,139.802002,140.037994,137.324005,139.804001,139.804001,0
2020-10-07,140.522003,140.669006,136.679993,140.518005,140.518005,0
2020-10-08,136.876007,138.889008,136.684006,136.884003,136.884003,0
2020-10-09,138.404999,138.656006,136.585007,138.425003,138.425003,0
2020-10-12,139.026993,139.100006,137.121002,138.996002,138.996002,0
2020-10-13,137.514999,140.089005,137.475998,137.503998,137.503998,0
2020-10-14,139.095993,139.472000,137.544998,139.091003,139.091003,0
2020-10-15,140.399994,140.399994,140.179993,140.300003,140.300003,0
