Date,Open,High,Low,Close,Adj Close,Volume
2020-06-05,15563.200195,15970.000000,15482.400391,15970.000000,15970.000000,0
2020-06-08,15794.900391,15870.599609,15693.599609,15625.000000,15625.000000,0
2020-06-09,15420.000000,15639.000000,15420.000000,15639.000000,15639.000000,0
2020-06-10,15440.700195,15700.000000,15440.700195,15700.000000,15700.000000,0
2020-06-11,15658.900391,15708.400391,15658.900391,15860.000000,15860.000000,0
2020-06-12,15708.400391,15735.299805,15708.400391,15750.000000,15750.000000,0
2020-06-15,15735.299805,15805.000000,15644.000000,15805.000000,15805.000000,0
2020-06-16,15644.000000,15855.000000,15644.000000,15855.000000,15855.000000,0
2020-06-17,15714.000000,15855.000000,15601.400391,15795.000000,15795.000000,0
2020-06-18,15601.400391,15622.700195,15601.400391,15855.000000,15855.000000,0
2020-06-19,15622.700195,15692.000000,15567.599609,15692.000000,15692.000000,0
2020-06-22,15567.599609,15677.000000,15567.599609,15710.000000,15710.000000,0
2020-06-23,15677.000000,15875.000000,15677.000000,15875.000000,15875.000000,0
2020-06-24,15760.299805,15875.000000,15747.000000,15960.000000,15960.000000,0
2020-06-25,15747.000000,15878.000000,15657.400391,15878.000000,15878.000000,0
2020-06-26,15657.400391,15734.400391,15657.400391,15823.000000,15823.000000,0
2020-06-29,15734.400391,15870.000000,15734.400391,15870.000000,15870.000000,0
2020-06-30,15847.500000,15847.500000,15749.099609,15917.000000,15917.000000,0
2020-07-01,15749.099609,15945.000000,15749.099609,15945.000000,15945.000000,0
2020-07-02,15754.299805,15988.200195,15754.299805,15965.000000,15965.000000,0
2020-07-03,15988.200195,16070.900391,15988.200195,16071.000000,16071.000000,0
2020-07-06,16070.900391,16137.700195,16070.900391,16070.900391,16070.900391,0
2020-07-07,16137.700195,16137.700195,16055.400391,16071.000000,16071.000000,0
2020-07-08,16055.400391,16217.000000,16027.799805,16055.400391,16055.400391,0
2020-07-09,16027.799805,16268.000000,16027.799805,16268.000000,16268.000000,0
2020-07-10,16068.299805,16072.700195,16068.299805,16160.000000,16160.000000,0
2020-07-13,16113.200195,16224.000000,16113.200195,16072.700195,16072.700195,0
2020-07-14,16113.200195,16308.000000,16113.200195,16308.000000,16308.000000,0
2020-07-15,16200.700195,16459.300781,16200.700195,16385.000000,16385.000000,0
2020-07-16,16459.300781,16459.300781,16435.400391,16625.000000,16625.000000,0
2020-07-17,16435.400391,16625.000000,16435.400391,16572.000000,16572.000000,0
2020-07-20,16564.199219,16702.199219,16564.199219,16720.000000,16720.000000,0
2020-07-21,16702.199219,16838.000000,16628.800781,16838.000000,16838.000000,0
2020-07-22,16628.800781,16838.000000,16628.800781,16870.000000,16870.000000,0
2020-07-23,16718.300781,16922.000000,16664.099609,16934.199219,16934.199219,0
2020-07-24,16664.099609,16693.400391,16664.099609,16908.000000,16908.000000,0
2020-07-27,16693.400391,16930.000000,16693.400391,16930.000000,16930.000000,0
2020-07-28,16796.699219,17021.000000,16796.699219,17021.000000,17021.000000,0
2020-07-29,16831.000000,16843.400391,16831.000000,16970.000000,16970.000000,0
2020-07-30,16843.400391,17040.000000,16843.400391,17040.000000,17040.000000,0
2020-07-31,16920.900391,17070.699219,16920.900391,17190.000000,17190.000000,0
2020-08-03,17070.699219,17070.699219,16923.699219,17190.000000,17190.000000,0
2020-08-04,16923.699219,17099.000000,16923.699219,17099.000000,17099.000000,0
2020-08-05,16977.699219,16988.199219,16977.699219,17099.000000,17099.000000,0
2020-08-06,16988.199219,17042.599609,16988.199219,16988.199219,16988.199219,0
2020-08-07,17042.599609,17300.000000,17042.599609,17300.000000,17300.000000,0
2020-08-10,17060.800781,17175.000000,16966.300781,17060.800781,17060.800781,0
2020-08-11,16966.300781,17079.300781,16966.300781,17134.000000,17134.000000,0
2020-08-12,17079.300781,17160.000000,17079.300781,17160.000000,17160.000000,0
2020-08-13,17154.599609,17305.000000,17154.599609,17305.000000,17305.000000,0
2020-08-14,17267.699219,17267.699219,17241.900391,17344.000000,17344.000000,0
2020-08-17,17241.900391,17344.000000,17241.900391,17241.900391,17241.900391,0
2020-08-18,17303.000000,17436.900391,17303.000000,17460.000000,17460.000000,0
2020-08-19,17436.900391,17436.900391,17402.900391,17436.900391,17436.900391,0
2020-08-20,17402.900391,17402.900391,17258.500000,17402.900391,17402.900391,0
2020-08-21,17258.500000,17258.500000,17204.099609,17258.500000,17258.500000,0
2020-08-24,17204.099609,17204.099609,17128.500000,17204.099609,17204.099609,0
2020-08-25,17128.500000,17128.500000,17089.099609,17128.500000,17128.500000,0
2020-08-26,17089.099609,17102.900391,17089.099609,17089.099609,17089.099609,0
2020-08-27,17102.900391,17102.900391,17076.900391,17102.900391,17102.900391,0
2020-08-28,17076.900391,17180.800781,17076.900391,17076.900391,17076.900391,0
2020-08-31,17180.800781,17180.800781,17127.800781,17180.800781,17180.800781,0
2020-09-01,17127.800781,17235.500000,17127.800781,17127.800781,17127.800781,0
2020-09-02,17235.500000,17259.500000,17235.500000,17235.500000,17235.500000,0
2020-09-03,17259.500000,17259.500000,17222.199219,17259.500000,17259.500000,0
2020-09-04,17222.199219,17241.900391,17222.199219,17222.199219,17222.199219,0
2020-09-07,17241.900391,17241.900391,17191.599609,17460.000000,17460.000000,0
2020-09-08,17191.599609,17193.599609,17191.599609,17191.599609,17191.599609,0
2020-09-09,17193.599609,17435.000000,17150.000000,17460.000000,17460.000000,0
2020-09-10,17150.000000,17440.000000,17150.000000,17440.000000,17440.000000,0
2020-09-11,17355.000000,17428.300781,17355.000000,17570.000000,17570.000000,0
2020-09-14,17428.300781,17595.000000,17428.300781,17595.000000,17595.000000,0
2020-09-15,17437.199219,17624.000000,17434.400391,17624.000000,17624.000000,0
2020-09-16,17434.400391,17578.000000,17377.500000,17578.000000,17578.000000,0
2020-09-17,17377.500000,17377.500000,17267.400391,17487.000000,17487.000000,0
2020-09-18,17267.400391,17555.000000,17218.000000,17555.000000,17555.000000,0
2020-09-21,17218.000000,17435.000000,17097.400391,17435.000000,17435.000000,0
2020-09-22,17097.400391,17293.000000,17097.400391,17293.000000,17293.000000,0
2020-09-23,17159.500000,17159.500000,17115.599609,17260.000000,17260.000000,0
2020-09-24,17115.599609,17115.599609,17106.400391,17255.000000,17255.000000,0
2020-09-25,17106.400391,17327.000000,17084.400391,17327.000000,17327.000000,0
2020-09-28,17084.400391,17143.000000,17084.400391,17258.000000,17258.000000,0
2020-09-29,17143.000000,17415.000000,17143.000000,17322.000000,17322.000000,0
2020-09-30,17194.599609,17322.000000,17194.599609,17424.000000,17424.000000,0
2020-10-01,17195.199219,17380.000000,17191.400391,17380.000000,17380.000000,0
2020-10-02,17191.400391,17401.000000,17175.300781,17401.000000,17401.000000,0
2020-10-05,17175.300781,17377.000000,17164.099609,17377.000000,17377.000000,0
2020-10-06,17164.099609,17424.000000,17125.000000,17424.000000,17424.000000,0
2020-10-07,17125.000000,17424.000000,17067.099609,17424.000000,17424.000000,0
2020-10-08,17067.099609,17282.000000,17067.099609,17067.099609,17067.099609,0
2020-10-09,17069.300781,17268.000000,17069.300781,17268.000000,17268.000000,0
2020-10-12,17120.199219,17120.199219,17111.000000,17350.000000,17350.000000,0
2020-10-13,17111.000000,17350.000000,17111.000000,17111.000000,17111.000000,0
2020-10-14,17120.300781,17225.000000,17030.900391,17225.000000,17225.000000,0
2020-10-15,17350.000000,17356.000000,17350.000000,17356.000000,17356.000000,0
